Problem,Package,File,Priority,Line,Description,Rule set,Rule
1,com.aelitis.azureus.ui.swt.views.skin.sidebar,Vuze_4812_source/com/aelitis/azureus/ui/swt/views/skin/sidebar/SideBarToolTips.java,2,83,Switch cases should end with an unconditional break statement,Sonar,SwitchCasesWithoutBreakCheck
1,com.aelitis.azureus.ui.swt.views.skin,Vuze_4812_source/com/aelitis/azureus/ui/swt/views/skin/ToolBarView.java,2,104,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,com.aelitis.azureus.ui.swt.views.skin,Vuze_4812_source/com/aelitis/azureus/ui/swt/views/skin/ToolBarView.java,2,794,Short-circuit logic should be used in boolean contexts,Sonar,NonShortCircuitLogicCheck
3,com.aelitis.azureus.ui.swt.views.skin,Vuze_4812_source/com/aelitis/azureus/ui/swt/views/skin/ToolBarView.java,2,845,Short-circuit logic should be used in boolean contexts,Sonar,NonShortCircuitLogicCheck
1,com.aelitis.azureus.ui.swt.views.skin,Vuze_4812_source/com/aelitis/azureus/ui/swt/views/skin/WelcomeView.java,2,57,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,com.aelitis.azureus.ui.swt.views.skin,Vuze_4812_source/com/aelitis/azureus/ui/swt/views/skin/WelcomeView.java,2,65,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.azureus.ui.swt.views,Vuze_4812_source/com/aelitis/azureus/ui/swt/views/TopBarView.java,2,331,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,com.aelitis.net.udp.uc.impl,Vuze_4812_source/com/aelitis/net/udp/uc/impl/PRUDPPacketHandlerImpl.java,2,872,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.net.upnp.impl.device,Vuze_4812_source/com/aelitis/net/upnp/impl/device/UPnPRootDeviceImpl.java,2,45,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,com.aelitis.net.upnp.impl.device,Vuze_4812_source/com/aelitis/net/upnp/impl/device/UPnPRootDeviceImpl.java,2,50,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
3,com.aelitis.net.upnp.impl.device,Vuze_4812_source/com/aelitis/net/upnp/impl/device/UPnPRootDeviceImpl.java,2,55,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,com.aelitis.net.upnp.impl.ssdp,Vuze_4812_source/com/aelitis/net/upnp/impl/ssdp/SSDPCore.java,2,539,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,com.aelitis.net.upnp.impl,Vuze_4812_source/com/aelitis/net/upnp/impl/UPnPImpl.java,2,977,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,com.aelitis.net.upnp.impl,Vuze_4812_source/com/aelitis/net/upnp/impl/UPnPImpl.java,2,1007,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,org.bouncycastle.asn1,Vuze_4812_source/org/bouncycastle/asn1/DERInputStream.java,2,109,Switch cases should end with an unconditional break statement,Sonar,SwitchCasesWithoutBreakCheck
2,org.bouncycastle.asn1,Vuze_4812_source/org/bouncycastle/asn1/DERInputStream.java,2,127,Switch cases should end with an unconditional break statement,Sonar,SwitchCasesWithoutBreakCheck
1,org.bouncycastle.asn1,Vuze_4812_source/org/bouncycastle/asn1/DERObjectIdentifier.java,3,267,Loop conditions should be true at least once,Sonar,ForLoopFalseConditionCheck
1,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,195,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,195,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
3,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,201,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
4,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,207,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
5,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,207,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
6,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,213,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
7,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,213,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
8,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,219,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
9,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,219,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
10,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,225,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
11,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,225,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
12,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,230,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
13,org.bouncycastle.asn1.x509,Vuze_4812_source/org/bouncycastle/asn1/x509/X509Name.java,2,230,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,org.bouncycastle.jce.provider,Vuze_4812_source/org/bouncycastle/jce/provider/BouncyCastleProvider.java,2,33,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,org.bouncycastle,Vuze_4812_source/org/bouncycastle/LICENSE.java,2,26,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,org.bouncycastle.math.ec,Vuze_4812_source/org/bouncycastle/math/ec/IntArray.java,2,399,Identical expressions should not be used on both sides of a binary operator,Sonar,IdenticalOperandOnBinaryExpressionCheck
1,org.bouncycastle.math.ec,Vuze_4812_source/org/bouncycastle/math/ec/Tnaf.java,2,51,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,org.bouncycastle.math.ec,Vuze_4812_source/org/bouncycastle/math/ec/Tnaf.java,2,70,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,org.gudy.azureus2.core3.category.impl,Vuze_4812_source/org/gudy/azureus2/core3/category/impl/CategoryManagerImpl.java,2,137,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,org.gudy.azureus2.core3.category.impl,Vuze_4812_source/org/gudy/azureus2/core3/category/impl/CategoryManagerImpl.java,2,342,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,org.gudy.azureus2.core3.category.impl,Vuze_4812_source/org/gudy/azureus2/core3/category/impl/CategoryManagerImpl.java,2,347,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,org.gudy.azureus2.core3.config.impl,Vuze_4812_source/org/gudy/azureus2/core3/config/impl/ConfigurationDefaults.java,2,89,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,org.gudy.azureus2.core3.config.impl,Vuze_4812_source/org/gudy/azureus2/core3/config/impl/TransferSpeedValidator.java,2,48,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,org.gudy.azureus2.core3.disk.impl.access.impl,Vuze_4812_source/org/gudy/azureus2/core3/disk/impl/access/impl/DMCheckerImpl.java,2,78,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,org.gudy.azureus2.core3.disk.impl.access.impl,Vuze_4812_source/org/gudy/azureus2/core3/disk/impl/access/impl/DMCheckerImpl.java,1,818,Jump statements should not occur in finally blocks,Sonar,ReturnInFinallyCheck
1,org.gudy.azureus2.core3.disk.impl,Vuze_4812_source/org/gudy/azureus2/core3/disk/impl/DiskManagerUtil.java,2,321,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,org.gudy.azureus2.core3.disk.impl,Vuze_4812_source/org/gudy/azureus2/core3/disk/impl/DiskManagerUtil.java,2,322,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,org.gudy.azureus2.core3.disk.impl.resume,Vuze_4812_source/org/gudy/azureus2/core3/disk/impl/resume/RDResumeHandler.java,2,136,Short-circuit logic should be used in boolean contexts,Sonar,NonShortCircuitLogicCheck
1,org.gudy.azureus2.core3.download,Vuze_4812_source/org/gudy/azureus2/core3/download/DownloadManagerState.java,2,75,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,org.gudy.azureus2.core3.download,Vuze_4812_source/org/gudy/azureus2/core3/download/DownloadManagerState.java,2,115,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerController.java,2,1849,Short-circuit logic should be used in boolean contexts,Sonar,NonShortCircuitLogicCheck
2,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerController.java,2,2534,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerMoveHandler.java,2,40,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerRateController.java,2,173,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerRateController.java,2,175,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerRateController.java,2,193,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
4,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerRateController.java,2,235,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
5,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerRateController.java,2,237,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerStateImpl.java,2,79,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerStateImpl.java,2,1343,Inappropriate Collection calls should not be made,Sonar,CollectionInappropriateCallsCheck
3,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerStateImpl.java,2,1370,Inappropriate Collection calls should not be made,Sonar,CollectionInappropriateCallsCheck
4,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerStateImpl.java,2,1384,Inappropriate Collection calls should not be made,Sonar,CollectionInappropriateCallsCheck
5,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerStateImpl.java,2,1428,Inappropriate Collection calls should not be made,Sonar,CollectionInappropriateCallsCheck
6,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerStateImpl.java,2,1553,Inappropriate Collection calls should not be made,Sonar,CollectionInappropriateCallsCheck
7,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerStateImpl.java,2,1568,Inappropriate Collection calls should not be made,Sonar,CollectionInappropriateCallsCheck
8,org.gudy.azureus2.core3.download.impl,Vuze_4812_source/org/gudy/azureus2/core3/download/impl/DownloadManagerStateImpl.java,2,2374,Inappropriate Collection calls should not be made,Sonar,CollectionInappropriateCallsCheck
1,org.gudy.azureus2.core3.global.impl,Vuze_4812_source/org/gudy/azureus2/core3/global/impl/GlobalManagerImpl.java,2,1702,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,org.gudy.azureus2.core3.internat,Vuze_4812_source/org/gudy/azureus2/core3/internat/LocaleUtilDecoderFallback.java,2,38,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,org.gudy.azureus2.core3.internat,Vuze_4812_source/org/gudy/azureus2/core3/internat/LocaleUtilDecoderFallback.java,2,128,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,org.gudy.azureus2.core3.internat,Vuze_4812_source/org/gudy/azureus2/core3/internat/LocaleUtilDecoderFallback.java,2,140,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
4,org.gudy.azureus2.core3.internat,Vuze_4812_source/org/gudy/azureus2/core3/internat/LocaleUtilDecoderFallback.java,2,148,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,org.gudy.azureus2.core3.logging.impl,Vuze_4812_source/org/gudy/azureus2/core3/logging/impl/FileLogging.java,2,49,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,org.gudy.azureus2.core3.logging.impl,Vuze_4812_source/org/gudy/azureus2/core3/logging/impl/LoggerImpl.java,2,287,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,org.gudy.azureus2.core3.peer.impl.control,Vuze_4812_source/org/gudy/azureus2/core3/peer/impl/control/PEPeerControlImpl.java,2,1826,Inappropriate Collection calls should not be made,Sonar,CollectionInappropriateCallsCheck
1,org.gudy.azureus2.core3.peer.impl.transport,Vuze_4812_source/org/gudy/azureus2/core3/peer/impl/transport/PEPeerTransportProtocol.java,2,3411,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,org.gudy.azureus2.core3.peer.impl.transport,Vuze_4812_source/org/gudy/azureus2/core3/peer/impl/transport/PEPeerTransportProtocol.java,2,3443,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,org.gudy.azureus2.core3.peer.impl.transport,Vuze_4812_source/org/gudy/azureus2/core3/peer/impl/transport/PEPeerTransportProtocol.java,2,3459,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
4,org.gudy.azureus2.core3.peer.impl.transport,Vuze_4812_source/org/gudy/azureus2/core3/peer/impl/transport/PEPeerTransportProtocol.java,2,3469,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
5,org.gudy.azureus2.core3.peer.impl.transport,Vuze_4812_source/org/gudy/azureus2/core3/peer/impl/transport/PEPeerTransportProtocol.java,2,3489,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
6,org.gudy.azureus2.core3.peer.impl.transport,Vuze_4812_source/org/gudy/azureus2/core3/peer/impl/transport/PEPeerTransportProtocol.java,2,3503,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
7,org.gudy.azureus2.core3.peer.impl.transport,Vuze_4812_source/org/gudy/azureus2/core3/peer/impl/transport/PEPeerTransportProtocol.java,2,3514,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
8,org.gudy.azureus2.core3.peer.impl.transport,Vuze_4812_source/org/gudy/azureus2/core3/peer/impl/transport/PEPeerTransportProtocol.java,2,4490,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
9,org.gudy.azureus2.core3.peer.impl.transport,Vuze_4812_source/org/gudy/azureus2/core3/peer/impl/transport/PEPeerTransportProtocol.java,2,4501,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,org.gudy.azureus2.core3.peer,Vuze_4812_source/org/gudy/azureus2/core3/peer/PEPeer.java,2,60,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,org.gudy.azureus2.core3.peer,Vuze_4812_source/org/gudy/azureus2/core3/peer/PEPeerSource.java,2,58,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,org.gudy.azureus2.core3.peer.util,Vuze_4812_source/org/gudy/azureus2/core3/peer/util/PeerUtils.java,2,39,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,org.gudy.azureus2.core3.peer.util,Vuze_4812_source/org/gudy/azureus2/core3/peer/util/PeerUtils.java,2,40,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,org.gudy.azureus2.core3.security.impl,Vuze_4812_source/org/gudy/azureus2/core3/security/impl/SESecurityManagerImpl.java,2,334,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,org.gudy.azureus2.core3.security.impl,Vuze_4812_source/org/gudy/azureus2/core3/security/impl/SESecurityManagerImpl.java,2,347,Exit methods should not be called,Sonar,SystemExitCalledCheck
3,org.gudy.azureus2.core3.security.impl,Vuze_4812_source/org/gudy/azureus2/core3/security/impl/SESecurityManagerImpl.java,2,1370,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,org.gudy.azureus2.core3.stats.transfer,Vuze_4812_source/org/gudy/azureus2/core3/stats/transfer/StatsFactory.java,2,32,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,org.gudy.azureus2.core3.torrent.impl,Vuze_4812_source/org/gudy/azureus2/core3/torrent/impl/TOTorrentXMLSerialiser.java,1,76,Jump statements should not occur in finally blocks,Sonar,ReturnInFinallyCheck
1,org.gudy.azureus2.core3.torrent,Vuze_4812_source/org/gudy/azureus2/core3/torrent/TOTorrentFactory.java,2,43,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,org.gudy.azureus2.core3.tracker.client.impl.bt,Vuze_4812_source/org/gudy/azureus2/core3/tracker/client/impl/bt/TrackerStatus.java,2,1504,Inappropriate Collection calls should not be made,Sonar,CollectionInappropriateCallsCheck
1,org.gudy.azureus2.core3.tracker.client.impl.bt,Vuze_4812_source/org/gudy/azureus2/core3/tracker/client/impl/bt/TRTrackerBTAnnouncerImpl.java,2,89,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,org.gudy.azureus2.core3.tracker.client.impl.bt,Vuze_4812_source/org/gudy/azureus2/core3/tracker/client/impl/bt/TRTrackerBTAnnouncerImpl.java,1,325,Jump statements should not occur in finally blocks,Sonar,ReturnInFinallyCheck
1,org.gudy.azureus2.core3.tracker.protocol.udp,Vuze_4812_source/org/gudy/azureus2/core3/tracker/protocol/udp/PRUDPPacketReplyError.java,2,62,The value returned from a stream read should be checked,Sonar,IgnoredStreamReturnValueCheck
1,org.gudy.azureus2.core3.tracker.protocol.udp,Vuze_4812_source/org/gudy/azureus2/core3/tracker/protocol/udp/PRUDPPacketRequestAnnounce.java,2,98,The value returned from a stream read should be checked,Sonar,IgnoredStreamReturnValueCheck
1,org.gudy.azureus2.core3.tracker.protocol.udp,Vuze_4812_source/org/gudy/azureus2/core3/tracker/protocol/udp/PRUDPPacketRequestAnnounce2.java,2,100,The value returned from a stream read should be checked,Sonar,IgnoredStreamReturnValueCheck
1,org.gudy.azureus2.core3.tracker.protocol.udp,Vuze_4812_source/org/gudy/azureus2/core3/tracker/protocol/udp/PRUDPPacketTracker.java,2,35,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,org.gudy.azureus2.core3.tracker.server.impl.tcp,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/tcp/TRTrackerServerTCP.java,2,43,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,org.gudy.azureus2.core3.tracker.server.impl.tcp,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/tcp/TRTrackerServerTCP.java,2,44,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
3,org.gudy.azureus2.core3.tracker.server.impl.tcp,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/tcp/TRTrackerServerTCP.java,2,204,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,52,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
2,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,53,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
3,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,54,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
4,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,55,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
5,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,56,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
6,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,57,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
7,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,58,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
8,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,59,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
9,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,60,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
10,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,62,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
11,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,63,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
12,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,65,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
13,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,67,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
14,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerImpl.java,2,130,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerNATChecker.java,2,109,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerNATChecker.java,2,115,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,org.gudy.azureus2.core3.tracker.server.impl,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/TRTrackerServerNATChecker.java,2,139,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,org.gudy.azureus2.core3.tracker.server.impl.udp,Vuze_4812_source/org/gudy/azureus2/core3/tracker/server/impl/udp/TRTrackerServerProcessorUDP.java,2,329,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/AEDiagnostics.java,2,170,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
2,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/AEDiagnostics.java,2,172,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
3,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/AEDiagnostics.java,2,176,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/AEMonitor.java,2,178,Object.wait(...) and Condition.await(...) should be called inside a while loop,Sonar,WaitInWhileLoopCheck
1,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/AEMonSem.java,2,478,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
2,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/AEMonSem.java,2,641,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/AENetworkClassifier.java,2,49,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
1,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/AESemaphore.java,2,177,Object.wait(...) and Condition.await(...) should be called inside a while loop,Sonar,WaitInWhileLoopCheck
1,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/BEncoder.java,2,216,Instance methods should not write to static fields,Sonar,StaticFieldUpateCheck
1,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/ConcurrentHasher.java,2,130,Collection methods with O(n) performance should be used carefully,Sonar,CollectionMethodsWithLinearComplexityCheck
1,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/Constants.java,2,62,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/Constants.java,2,113,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
3,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/Constants.java,2,120,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
4,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/Constants.java,2,125,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
5,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/Constants.java,2,144,public static fields should be constant,Sonar,PublicStaticFieldShouldBeFinalCheck
1,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/DirectByteBuffer.java,2,81,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
2,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/DirectByteBuffer.java,2,126,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
3,org.gudy.azureus2.core3.util,Vuze_4812_source/org/gudy/azureus2/core3/util/DirectByteBuffer.java,2,158,Mutable fields should not be public static,Sonar,PublicStaticMutableMembersCheck
